sampleID	genus	relAb	Income status
SRR5127420	g__Bacteroides	0.06358677122400266	HIS
SRR5127421	g__Bacteroides	0.006857413100023641	HIS
SRR5127422	g__Bacteroides	0.005379885814668412	HIS
SRR5127423	g__Bacteroides	0.050113321581465566	HIS
SRR5127424	g__Bacteroides	0.12467800103039667	HIS
SRR5127425	g__Bacteroides	0.036514118792599776	HIS
SRR5127426	g__Bacteroides	0.051355206847360876	HIS
SRR5127427	g__Bacteroides	0.0018357044515832951	HIS
SRR5127428	g__Bacteroides	0.010620915032679729	HIS
SRR5127429	g__Bacteroides	0.0406386066763425	HIS
SRR5127430	g__Bacteroides	0.08402061855670095	HIS
SRR5127431	g__Bacteroides	0.015850144092218965	HIS
SRR5127432	g__Bacteroides	0.06898226864221518	HIS
SRR5127433	g__Bacteroides	0.029073698444895164	HIS
SRR5127434	g__Bacteroides	0.045324768022840786	HIS
SRR5127436	g__Bacteroides	0.025904203323558132	HIS
SRR5127437	g__Bacteroides	0.00314285714285714	HIS
SRR5127438	g__Bacteroides	0.06232408524326495	HIS
SRR5127439	g__Bacteroides	0.05303678357570571	HIS
SRR5127442	g__Bacteroides	0.05140918580375779	HIS
SRR5127443	g__Bacteroides	0.03113270037535877	HIS
SRR5127444	g__Bacteroides	0.08311377245508979	HIS
SRR5127445	g__Bacteroides	0.12677165354330705	HIS
SRR5127446	g__Bacteroides	0.06404958677685947	HIS
SRR5127447	g__Bacteroides	0.10304054054054052	HIS
SRR5127448	g__Bacteroides	0.0661287148199173	HIS
SRR5127449	g__Bacteroides	0.11931394481730048	HIS
SRR5127450	g__Bacteroides	0.06860986547085199	HIS
SRR5127451	g__Bacteroides	0.02229072800569122	HIS
SRR5127452	g__Bacteroides	0.04336147352264004	HIS
SRR5127453	g__Bacteroides	0.021507712361503322	HIS
SRR5127454	g__Bacteroides	0.0028804608737397984	HIS
SRR5127455	g__Bacteroides	0.12306201550387594	HIS
SRR5127456	g__Bacteroides	0.009128450336883262	HIS
SRR5127457	g__Bacteroides	0.04780157835400223	HIS
SRR5127458	g__Bacteroides	0.07792553191489357	HIS
SRR5127459	g__Bacteroides	0.14524158125915076	HIS
SRR5127461	g__Bacteroides	0.03782735208535401	HIS
SRR5127462	g__Bacteroides	0.18520461699895063	HIS
SRR5127463	g__Bacteroides	0.1058986539984164	HIS
SRR5127464	g__Bacteroides	0.389374425022999	HIS
SRR5127465	g__Bacteroides	0.021514389494272115	HIS
SRR5127466	g__Bacteroides	0.03091447611995555	HIS
SRR5127467	g__Bacteroides	0.02705713830972464	HIS
SRR5127468	g__Bacteroides	0.14147286821705427	HIS
SRR5127469	g__Bacteroides	0.0240933299518133	HIS
SRR5127470	g__Bacteroides	0.08909952606635066	HIS
SRR5127471	g__Bacteroides	0.026430517711171636	HIS
SRR5127472	g__Bacteroides	0.05552291421856638	HIS
SRR5127473	g__Bacteroides	0.07246376811594199	HIS
SRR5127474	g__Bacteroides	0.04565701559020039	HIS
SRR5127475	g__Bacteroides	0.04627387678235134	HIS
SRR5127476	g__Bacteroides	0.011146496815286604	HIS
SRR5127477	g__Bacteroides	0.0473457675753228	HIS
SRR5127478	g__Bacteroides	0.09002308284175425	HIS
SRR5127479	g__Bacteroides	0.038992042440318286	HIS
SRR5127480	g__Bacteroides	0.001928268414963363	HIS
SRR5127481	g__Bacteroides	0.02769492969748613	HIS
SRR5127482	g__Bacteroides	0.12433795712484232	HIS
SRR5127483	g__Bacteroides	0.041692213366033105	HIS
SRR5127484	g__Bacteroides	0.027785058977719504	HIS
SRR5127485	g__Bacteroides	0.03087649402390438	HIS
SRR5127486	g__Bacteroides	0.058885661473461824	HIS
SRR5127487	g__Bacteroides	0.02841621395737565	HIS
SRR5127488	g__Bacteroides	0.14334155363748455	HIS
SRR5127489	g__Bacteroides	0.03247596778383992	HIS
SRR5127490	g__Bacteroides	0.03983435219877734	HIS
SRR5127491	g__Bacteroides	0.13859275053304898	HIS
SRR5127492	g__Bacteroides	0.01334044823906079	HIS
SRR5127493	g__Bacteroides	0.033980582524271795	HIS
SRR5127494	g__Bacteroides	0.013715330691862202	HIS
SRR5127495	g__Bacteroides	0.03721051262034866	HIS
SRR5127496	g__Bacteroides	0.018909235668789756	HIS
SRR5127497	g__Bacteroides	0.07154977375565609	HIS
SRR5127498	g__Bacteroides	0.03673469387755099	HIS
SRR5127499	g__Bacteroides	0.05094671091157523	HIS
SRR5127500	g__Bacteroides	0.011941848390446493	HIS
SRR5127501	g__Bacteroides	0.0877102199223803	HIS
SRR5127502	g__Bacteroides	0.008036266227076025	HIS
SRR5127503	g__Bacteroides	0.07001675041876046	HIS
SRR5127504	g__Bacteroides	0.015280898876404476	HIS
SRR5127505	g__Bacteroides	0.07860906217070598	HIS
SRR5127506	g__Bacteroides	0.03170409511228527	HIS
SRR5127507	g__Bacteroides	0.08721272834413668	HIS
SRR5127508	g__Bacteroides	0.0964115866839602	HIS
SRR5127509	g__Bacteroides	0.1627715149848776	HIS
SRR5127510	g__Bacteroides	0.04112740868564851	HIS
SRR5127511	g__Bacteroides	0.046213093709884426	HIS
SRR5127512	g__Bacteroides	0.012025143481825616	HIS
SRR5127513	g__Bacteroides	0.035434782608695634	HIS
SRR5127514	g__Bacteroides	0.09848982271831908	HIS
SRR5127515	g__Bacteroides	0.021466905187835384	HIS
SRR5127516	g__Bacteroides	0.031422271223814746	HIS
SRR5127517	g__Bacteroides	0.022609819121447026	HIS
SRR5127518	g__Bacteroides	0.004529126971731996	HIS
SRR5127520	g__Bacteroides	0.016874645490640938	HIS
SRR5127521	g__Bacteroides	0.01763803680981593	HIS
SRR5127522	g__Bacteroides	0.06754402941745692	HIS
SRR5127523	g__Bacteroides	0.05538727823453046	HIS
SRR5127524	g__Bacteroides	0.015906477577615936	HIS
SRR5127525	g__Bacteroides	0.08110014104372351	HIS
SRR5127526	g__Bacteroides	0.017131979695431437	HIS
SRR5127527	g__Bacteroides	0.03401144310235218	HIS
SRR5127528	g__Bacteroides	0.11371087928464975	HIS
SRR5127529	g__Bacteroides	0.04455696202531645	HIS
SRR5127530	g__Bacteroides	0.02190701339637506	HIS
SRR5127531	g__Bacteroides	0.07635082223962406	HIS
SRR5127533	g__Bacteroides	0.011085844229675925	HIS
SRR5127534	g__Bacteroides	0.05789473684210524	HIS
SRR5127535	g__Bacteroides	0.03455882352941172	HIS
SRR5127536	g__Bacteroides	0.150109683484801	HIS
SRR5127537	g__Bacteroides	0.040856031128404635	HIS
SRR5127538	g__Bacteroides	0.016962843295638075	HIS
SRR5127539	g__Bacteroides	0.06841339155749633	HIS
SRR5127540	g__Bacteroides	0.023311416616855925	HIS
SRR5127541	g__Bacteroides	0.06155398587285567	HIS
SRR5127542	g__Bacteroides	0.004726160689463442	HIS
SRR5127543	g__Bacteroides	0.03794086213038826	HIS
SRR5127544	g__Bacteroides	0.07140434192672994	HIS
SRR5127545	g__Bacteroides	0.13113145846958793	HIS
SRR5127546	g__Bacteroides	0.07076167076167073	HIS
SRR5127547	g__Bacteroides	0.11561866125760645	HIS
SRR5127548	g__Bacteroides	0.025030376670716867	HIS
SRR5127549	g__Bacteroides	0.03939962476547839	HIS
SRR5127550	g__Bacteroides	0.02147352832284337	HIS
SRR5127551	g__Bacteroides	0.3068867026340844	HIS
SRR5127552	g__Bacteroides	0.01687826736370425	HIS
SRR5127553	g__Bacteroides	0.019317957815888014	HIS
SRR5127554	g__Bacteroides	0.11717974180734848	HIS
SRR5127555	g__Bacteroides	0.0312783318223028	HIS
SRR5127556	g__Bacteroides	0.0570613409415121	HIS
SRR5127557	g__Bacteroides	0.055713704758031696	HIS
SRR5127558	g__Bacteroides	0.013168086754453889	HIS
SRR5127559	g__Bacteroides	0.07088086777632314	HIS
SRR5127560	g__Bacteroides	0.02801570306923624	HIS
SRR5127561	g__Bacteroides	0.15760111576011157	HIS
SRR5127562	g__Bacteroides	0.13873581847649918	HIS
SRR5127563	g__Bacteroides	0.08506224066390033	HIS
SRR5127564	g__Bacteroides	0.015558397271952231	HIS
SRR5127565	g__Bacteroides	0.04057124310288866	HIS
SRR5127566	g__Bacteroides	0.047747237177670696	HIS
SRR5127567	g__Bacteroides	0.020127706829539144	HIS
SRR5127568	g__Bacteroides	0.04327106366755621	HIS
SRR5127569	g__Bacteroides	0.04096228868660596	HIS
SRR5127570	g__Bacteroides	0.02625298329355607	HIS
SRR5127571	g__Bacteroides	0.05990469707283865	HIS
SRR5127572	g__Bacteroides	0.132369299221357	HIS
SRR5127573	g__Bacteroides	0.2975245212517515	HIS
SRR5127574	g__Bacteroides	0.038128249566724406	HIS
SRR5127575	g__Bacteroides	0.04387351778656125	HIS
SRR5127576	g__Bacteroides	0.028304639626495452	HIS
SRR5127577	g__Bacteroides	0.030275229357798125	HIS
SRR5127578	g__Bacteroides	0.13126976954360592	HIS
SRR5127579	g__Bacteroides	0.03184449958643501	HIS
SRR5127580	g__Bacteroides	0.1343283582089552	HIS
SRR5127581	g__Bacteroides	0.08728296574378223	HIS
SRR5127582	g__Bacteroides	0.020856820744081128	HIS
SRR5127583	g__Bacteroides	0.06093286600161766	HIS
SRR5127585	g__Bacteroides	0.06665027053615344	HIS
SRR5127586	g__Bacteroides	0.11784866860005269	HIS
SRR5127587	g__Bacteroides	0.1056676272814601	HIS
SRR5127588	g__Bacteroides	0.059641532756489445	HIS
SRR5127589	g__Bacteroides	0	HIS
SRR5127590	g__Bacteroides	0.056698444555945755	HIS
SRR5127591	g__Bacteroides	0.06148867313915857	HIS
SRR5127592	g__Bacteroides	0.02486077963404931	HIS
SRR5127593	g__Bacteroides	0.10721247563352825	HIS
SRR5127594	g__Bacteroides	0.07793633369923157	HIS
SRR5127595	g__Bacteroides	0.07732696897374698	HIS
SRR5127596	g__Bacteroides	0.018338727076591125	HIS
SRR5127597	g__Bacteroides	0.0725366876310272	HIS
SRR5127598	g__Bacteroides	0.04284134881149802	HIS
SRR5127599	g__Bacteroides	0.0741192618575568	HIS
SRR5127600	g__Bacteroides	0.1594860166288737	HIS
SRR5127601	g__Bacteroides	0.08626198083067091	HIS
SRR5127602	g__Bacteroides	0.2290354656943984	HIS
SRR5127603	g__Bacteroides	0.07817687896166611	HIS
SRR5127604	g__Bacteroides	0.05424020662935853	HIS
SRR5127605	g__Bacteroides	0.04508071885470603	HIS
SRR5127606	g__Bacteroides	0.05613850996852044	HIS
SRR5127607	g__Bacteroides	0.06518282988871221	HIS
SRR5127608	g__Bacteroides	0.024580231954301524	HIS
SRR5127609	g__Bacteroides	0.034830793587967535	HIS
SRR5127610	g__Bacteroides	0.009505703422053209	HIS
SRR5127611	g__Bacteroides	0.08088235294117645	HIS
SRR5127613	g__Bacteroides	0.08218549127640033	HIS
SRR5127614	g__Bacteroides	0.08143573909687374	HIS
SRR5127615	g__Bacteroides	0.09487179487179485	HIS
SRR5127616	g__Bacteroides	0.09109624292331445	HIS
SRR5127617	g__Bacteroides	0.18333333333333324	HIS
SRR5127618	g__Bacteroides	0.02538461538461537	HIS
SRR5127619	g__Bacteroides	0.06137797185832118	HIS
SRR5127620	g__Bacteroides	0.04207436399217218	HIS
SRR5127621	g__Bacteroides	0.09803012746234066	HIS
SRR5127623	g__Bacteroides	0.02595673876871878	HIS
SRR5127624	g__Bacteroides	0.0809369202226345	HIS
SRR5127625	g__Bacteroides	0.02260147601476013	HIS
SRR5127626	g__Bacteroides	0.1368867353119321	HIS
SRR5127627	g__Bacteroides	0.026384243775548082	HIS
SRR5127628	g__Bacteroides	0.08375378405650855	HIS
SRR5127629	g__Bacteroides	0.14549402823018456	HIS
SRR5127630	g__Bacteroides	0.025260845689181723	HIS
SRR5127631	g__Bacteroides	0.07501982553528942	HIS
SRR5127632	g__Bacteroides	0.38381962864721486	HIS
SRR5127633	g__Bacteroides	0.02288506042684491	HIS
SRR5127634	g__Bacteroides	0.015475313190862176	HIS
SRR5127635	g__Bacteroides	0.0364077669902912	HIS
SRR5127636	g__Bacteroides	0.034618129907209076	HIS
SRR5127637	g__Bacteroides	0.1002827931259517	HIS
SRR5127638	g__Bacteroides	0.20977408944213924	HIS
SRR5127639	g__Bacteroides	0.0781835205992509	HIS
SRR5127640	g__Bacteroides	0.10672020287404901	HIS
SRR5127641	g__Bacteroides	0.16332179930795845	HIS
SRR5127642	g__Bacteroides	0.050766283524904185	HIS
SRR5127643	g__Bacteroides	0.0048330404217926115	HIS
SRR5127644	g__Bacteroides	0.09584888059701488	HIS
SRR5127645	g__Bacteroides	0.03137516688918557	HIS
SRR5127646	g__Bacteroides	0.07501119570085085	HIS
SRR5127647	g__Bacteroides	0.13138283190725913	HIS
SRR5127648	g__Bacteroides	0.01475350845627922	HIS
SRR5127649	g__Bacteroides	0.12113197566781272	HIS
SRR5127650	g__Bacteroides	0.029874848607186026	HIS
SRR5127651	g__Bacteroides	0.04792262035612219	HIS
SRR5127652	g__Bacteroides	0.05788842231553686	HIS
SRR5127653	g__Bacteroides	0.20295698924731181	HIS
SRR5127654	g__Bacteroides	0.04830917874396132	HIS
SRR5127655	g__Bacteroides	0.012600477949163582	HIS
SRR5127656	g__Bacteroides	0.052727272727272706	HIS
SRR5127657	g__Bacteroides	0.013269639065817379	HIS
SRR5127658	g__Bacteroides	0.018510225406777117	HIS
SRR5127659	g__Bacteroides	0.08893006021306157	HIS
SRR5127660	g__Bacteroides	0.077559462254395	HIS
SRR5127661	g__Bacteroides	0.051005747126436754	HIS
SRR5127662	g__Bacteroides	0	HIS
SRR5127663	g__Bacteroides	0.09715580166121317	HIS
SRR5127664	g__Bacteroides	0.03204915310528062	HIS
SRR5127665	g__Bacteroides	0.02706453851492014	HIS
SRR5127666	g__Bacteroides	0.06079207920792075	HIS
SRR5127667	g__Bacteroides	0.031249999999999986	HIS
SRR5127668	g__Bacteroides	0.08101539292465564	HIS
SRR5127669	g__Bacteroides	0.0393996247654784	HIS
SRR5127670	g__Bacteroides	0.06370032325537173	HIS
SRR5127671	g__Bacteroides	0.025056947608200424	HIS
SRR5127672	g__Bacteroides	0.02564646036456124	HIS
SRR5127673	g__Bacteroides	0.061889250814332206	HIS
SRR5127674	g__Bacteroides	0.12107208872458404	HIS
SRR5127675	g__Bacteroides	0.004154078549848928	HIS
SRR5127676	g__Bacteroides	0.10982293423271497	HIS
SRR5127677	g__Bacteroides	0.0980311730926989	HIS
SRR5127678	g__Bacteroides	0.08455374412821219	HIS
SRR5127679	g__Bacteroides	0.17601246105918997	HIS
SRR5127680	g__Bacteroides	0.010744435917114341	HIS
SRR5127681	g__Bacteroides	0.022857142857142812	HIS
SRR5127682	g__Bacteroides	0.046645828324116324	HIS
SRR5127683	g__Bacteroides	0.053691275167785206	HIS
SRR5127684	g__Bacteroides	0.022324592487597435	HIS
SRR5127685	g__Bacteroides	0.01690140845070421	HIS
SRR5127686	g__Bacteroides	0.2869384575434952	HIS
SRR5127688	g__Bacteroides	0.10301163586584526	HIS
SRR5127689	g__Bacteroides	0.043311286537230625	HIS
SRR5127690	g__Bacteroides	0.1885558583106267	HIS
SRR5127691	g__Bacteroides	0.020385875500546043	HIS
SRR5127692	g__Bacteroides	0.05924216195422193	HIS
SRR5127693	g__Bacteroides	0.014687500000000001	HIS
SRR5127694	g__Bacteroides	0.11139112903225803	HIS
SRR5127695	g__Bacteroides	0.04457973291437547	HIS
SRR5127696	g__Bacteroides	0.019496344435418346	HIS
SRR5127697	g__Bacteroides	0.0434782608695652	HIS
SRR5127698	g__Bacteroides	0.10368956743002544	HIS
SRR5127699	g__Bacteroides	0.09156193895870729	HIS
SRR5127700	g__Bacteroides	0.052375809935205166	HIS
SRR5127701	g__Bacteroides	0.084175084175084125	HIS
SRR5127702	g__Bacteroides	0.035291873330789744	HIS
SRR5127703	g__Bacteroides	0.1899577871584092	HIS
SRR5127704	g__Bacteroides	0.038266169996613586	HIS
SRR5127705	g__Bacteroides	0.140341791817711	HIS
SRR5127706	g__Bacteroides	0.04068117313150423	HIS
SRR5127707	g__Bacteroides	0.08617841409691628	HIS
SRR5127708	g__Bacteroides	0.02066649444587959	HIS
SRR5127709	g__Bacteroides	0.08873949579831929	HIS
SRR5127710	g__Bacteroides	0.03974221267454348	HIS
SRR5127711	g__Bacteroides	0.14501039501039498	HIS
SRR5127712	g__Bacteroides	0.06189034645139587	HIS
SRR5127713	g__Bacteroides	0.06281957633308982	HIS
SRR5127714	g__Bacteroides	0.03638253638253633	HIS
SRR5127715	g__Bacteroides	0.021422195775066908	HIS
SRR5127716	g__Bacteroides	0.02759948652118098	HIS
SRR5127717	g__Bacteroides	0.10824742268041236	HIS
SRR5127718	g__Bacteroides	0.1159420289855072	HIS
SRR5127719	g__Bacteroides	0.01362318840579707	HIS
SRR5127720	g__Bacteroides	0.08403126744835283	HIS
SRR5127721	g__Bacteroides	0.11401673640167358	HIS
SRR5127722	g__Bacteroides	0.015392781316348176	HIS
SRR5127723	g__Bacteroides	0.025967281225655652	HIS
SRR5127724	g__Bacteroides	0.022680795686930624	HIS
SRR5127725	g__Bacteroides	0.1335661283282409	HIS
SRR5127726	g__Bacteroides	0.07032967032967027	HIS
SRR5127727	g__Bacteroides	0.0919456574478408	HIS
SRR5127728	g__Bacteroides	0.03361590178310433	HIS
SRR5127729	g__Bacteroides	0.07999999999999995	HIS
SRR5127730	g__Bacteroides	0.0645777607948032	HIS
SRR5127731	g__Bacteroides	0.0647198105761641	HIS
SRR5127732	g__Bacteroides	0.012567767373090183	HIS
SRR5127733	g__Bacteroides	0.09177215189873413	HIS
SRR5127734	g__Bacteroides	0.05714285714285711	HIS
SRR5127735	g__Bacteroides	0.018787878787878777	HIS
SRR5127736	g__Bacteroides	0.044732576985413254	HIS
SRR5127737	g__Bacteroides	0.07117504203250509	HIS
SRR5127738	g__Bacteroides	0.026556253569388892	HIS
SRR5127739	g__Bacteroides	0.009751773049645385	HIS
SRR5127740	g__Bacteroides	0.043900184842883536	HIS
SRR5127741	g__Bacteroides	0.06746987951807226	HIS
SRR5127742	g__Bacteroides	0.049119060331019745	HIS
SRR5127743	g__Bacteroides	0.021075703928511186	HIS
SRR5127744	g__Bacteroides	0.04209471310448506	HIS
SRR5127745	g__Bacteroides	0.02168861347792407	HIS
SRR5127746	g__Bacteroides	0	HIS
SRR5127747	g__Bacteroides	0.17728055077452665	HIS
SRR5127748	g__Bacteroides	0.1228836701256144	HIS
SRR5127749	g__Bacteroides	0.11075441412520061	HIS
SRR5127750	g__Bacteroides	0.02982646420824293	HIS
SRR5127751	g__Bacteroides	0.05997029335313772	HIS
SRR5127752	g__Bacteroides	0.008605851979345951	HIS
SRR5127753	g__Bacteroides	0.1441007593998888	HIS
SRR5127754	g__Bacteroides	0.03374062760344344	HIS
SRR5127755	g__Bacteroides	0.33448873483535524	HIS
SRR5127756	g__Bacteroides	0.033727661716586914	HIS
SRR5127757	g__Bacteroides	0.07601542999773087	HIS
SRR5127758	g__Bacteroides	0.04475238527941842	HIS
SRR5127759	g__Bacteroides	0.09886458044862916	HIS
SRR5127760	g__Bacteroides	0.028431601025401987	HIS
SRR5127761	g__Bacteroides	0.05122096486003569	HIS
SRR5127762	g__Bacteroides	0.08423326133909284	HIS
SRR5127763	g__Bacteroides	0.16021724372029866	HIS
SRR5127764	g__Bacteroides	0.03708251473477401	HIS
SRR5127765	g__Bacteroides	0.06678082191780817	HIS
SRR5127766	g__Bacteroides	0.10770577933450086	HIS
SRR5127767	g__Bacteroides	0.12787849093581574	HIS
SRR5127768	g__Bacteroides	0.13131618759455366	HIS
SRR5127769	g__Bacteroides	0.0577069096431283	HIS
SRR5127770	g__Bacteroides	0.02203350929538672	HIS
SRR5127771	g__Bacteroides	0.08597883597883595	HIS
SRR5127772	g__Bacteroides	0.027477536137517897	HIS
SRR5127773	g__Bacteroides	0.13829483889364128	HIS
SRR5127774	g__Bacteroides	0.015093618647306057	HIS
SRR5127775	g__Bacteroides	0.08802708525700215	HIS
SRR5127776	g__Bacteroides	0.02198581560283685	HIS
SRR5127777	g__Bacteroides	0.24785852445426912	HIS
SRR5127778	g__Bacteroides	0.06547960941987362	HIS
SRR5127779	g__Bacteroides	0.16620305980528507	HIS
SRR5127780	g__Bacteroides	0.03654970760233914	HIS
SRR5127781	g__Bacteroides	0.034451495920217574	HIS
SRR5127782	g__Bacteroides	0.04173853052776817	HIS
SRR5127783	g__Bacteroides	0.07896995708154503	HIS
SRR5127784	g__Bacteroides	0.016115206583233302	HIS
SRR5127785	g__Bacteroides	0.09943806498900559	HIS
SRR5127786	g__Bacteroides	0.03730569948186527	HIS
SRR5127787	g__Bacteroides	0.0826446280991735	HIS
SRR5127788	g__Bacteroides	0.026511397423191252	HIS
SRR5127789	g__Bacteroides	0.022512708787218564	HIS
SRR5127790	g__Bacteroides	0.008393285371702627	HIS
SRR5127791	g__Bacteroides	0.09428284854563686	HIS
SRR5127793	g__Bacteroides	0.0431132289539369	HIS
SRR5127794	g__Bacteroides	0.09041542221015474	HIS
SRR5127795	g__Bacteroides	0.01416430594900849	HIS
SRR5127796	g__Bacteroides	0.09334537789822338	HIS
SRR5127797	g__Bacteroides	0.12203313927451855	HIS
SRR5127798	g__Bacteroides	0.07013752455795676	HIS
SRR5127799	g__Bacteroides	0.13295053003533563	HIS
SRR5127800	g__Bacteroides	0.07604327666151463	HIS
SRR5127801	g__Bacteroides	0.020654715510522188	HIS
SRR5127802	g__Bacteroides	0.049833887043189334	HIS
SRR5127803	g__Bacteroides	0.08274021352313164	HIS
SRR5127804	g__Bacteroides	0.005871725383920503	HIS
SRR5127805	g__Bacteroides	0.020527859237536628	HIS
SRR5127806	g__Bacteroides	0.06141439205955331	HIS
SRR5127807	g__Bacteroides	0.09518054086720043	HIS
SRR5127808	g__Bacteroides	0.03723404255319146	HIS
SRR5127809	g__Bacteroides	0.017958950969213208	HIS
SRR5127810	g__Bacteroides	0.063430104903635	HIS
SRR5127811	g__Bacteroides	0.07643166780743779	HIS
SRR5127812	g__Bacteroides	0.0022058823529411764	HIS
SRR5127813	g__Bacteroides	0.023648648648648626	HIS
SRR5127815	g__Bacteroides	0.028256569652444163	HIS
SRR5127816	g__Bacteroides	0.08489096573208721	HIS
SRR5127817	g__Bacteroides	0.04804659063334138	HIS
SRR5127818	g__Bacteroides	0.0777049920939688	HIS
SRR5127819	g__Bacteroides	0.035259259259259226	HIS
SRR5127820	g__Bacteroides	0.087110064743967	HIS
SRR5127821	g__Bacteroides	0.017409326424870447	HIS
SRR5127822	g__Bacteroides	0.025141930251419285	HIS
SRR5127823	g__Bacteroides	0.031943031536113914	HIS
SRR5127824	g__Bacteroides	0.11571940604198666	HIS
SRR5127825	g__Bacteroides	0.04858299595141699	HIS
SRR5127826	g__Bacteroides	0.062421298794747226	HIS
SRR5127827	g__Bacteroides	0.013554875382597267	HIS
SRR5127828	g__Bacteroides	0.03588655218985141	HIS
SRR5127829	g__Bacteroides	0.04080310880829013	HIS
SRR5127830	g__Bacteroides	0.43005855562784645	HIS
SRR5127831	g__Bacteroides	0.02907681124303365	HIS
SRR5127832	g__Bacteroides	0.04736687260959103	HIS
SRR5127833	g__Bacteroides	0.18413433700057902	HIS
SRR5127834	g__Bacteroides	0.058102189781021885	HIS
SRR5127835	g__Bacteroides	0.07221006564551419	HIS
SRR5127836	g__Bacteroides	0.04245398773006132	HIS
SRR5127837	g__Bacteroides	0.041822721598002474	HIS
SRR5127838	g__Bacteroides	0.04092639593908627	HIS
SRR5127840	g__Bacteroides	0.0048301886792452816	HIS
SRR5127842	g__Bacteroides	0.03657314629258513	HIS
SRR5127843	g__Bacteroides	0.037497321619884276	HIS
SRR5127844	g__Bacteroides	0.033382015439182115	HIS
SRR5127845	g__Bacteroides	0.05393896380411638	HIS
SRR5127846	g__Bacteroides	0.0757159670459003	HIS
SRR5127847	g__Bacteroides	0.057359307359307325	HIS
SRR5127848	g__Bacteroides	0.030544066178810038	HIS
SRR5127849	g__Bacteroides	0.03631212979654901	HIS
SRR5127850	g__Bacteroides	0.009397841977027454	HIS
SRR5127851	g__Bacteroides	0.05747126436781607	HIS
SRR5127853	g__Bacteroides	0.015864786395686413	HIS
SRR5127854	g__Bacteroides	0.00867244829886591	HIS
SRR5127855	g__Bacteroides	0.03644158628081455	HIS
SRR5127856	g__Bacteroides	0.11437908496732024	HIS
SRR5127857	g__Bacteroides	0.31047723532638505	HIS
SRR5127858	g__Bacteroides	0.01562499999999996	HIS
SRR5127859	g__Bacteroides	0.029016657710908077	HIS
SRR5127860	g__Bacteroides	0.016274864376130183	HIS
SRR5127861	g__Bacteroides	0.03551046290424855	HIS
SRR5127862	g__Bacteroides	0.09402720283855705	HIS
SRR6060195	g__Bacteroides	6.846188954815152e-4	LMIS
SRR6060197	g__Bacteroides	0.0014776574453360268	LMIS
SRR6060198	g__Bacteroides	1.0372368011617052e-4	LMIS
SRR6060199	g__Bacteroides	0.0016015049061975698	LMIS
SRR6060200	g__Bacteroides	0.001988314826710711	LMIS
SRR6060202	g__Bacteroides	0.012472735743175981	LMIS
SRR6060203	g__Bacteroides	6.612481057996969e-4	LMIS
SRR6060205	g__Bacteroides	1.2917671374440234e-4	LMIS
SRR6060210	g__Bacteroides	5.175090564084871e-4	LMIS
SRR6060212	g__Bacteroides	9.780513764634812e-4	LMIS
SRR6060215	g__Bacteroides	0.002754954084098591	LMIS
SRR6060216	g__Bacteroides	3.1682331819621925e-4	LMIS
SRR6060217	g__Bacteroides	0.0038898233809924283	LMIS
SRR6060218	g__Bacteroides	0.008283168793643136	LMIS
SRR9108942	g__Bacteroides	0.005077535336901328	LMIS
SRR9108944	g__Bacteroides	0.0011637379262190155	LMIS
SRR9108945	g__Bacteroides	3.127280308558324e-4	LMIS
SRR9108946	g__Bacteroides	0.001961189099917416	LMIS
SRR9108947	g__Bacteroides	0.0073136427566807246	LMIS
SRR9108948	g__Bacteroides	0.012172200841313874	LMIS
SRR9108949	g__Bacteroides	0	LMIS
SRR9108950	g__Bacteroides	0.008967156439066546	LMIS
SRR9108951	g__Bacteroides	0.02335499593826155	LMIS
SRR9108952	g__Bacteroides	8.044243338360986e-4	LMIS
SRR9108953	g__Bacteroides	0.013558045381790769	LMIS
SRR9108954	g__Bacteroides	3.3437360677663843e-4	LMIS
SRR9108955	g__Bacteroides	0.0021990104452996153	LMIS
SRR9108956	g__Bacteroides	0.012430389817024648	LMIS
SRR9108957	g__Bacteroides	0.00426580718551521	LMIS
SRR9108958	g__Bacteroides	0.1088574466344974	LMIS
SRR9108959	g__Bacteroides	0.00397561622051417	LMIS
SRR9108960	g__Bacteroides	4.4242893485233934e-4	LMIS
SRR9108961	g__Bacteroides	0.052930883639545026	LMIS
SRR9108962	g__Bacteroides	0.0010273972602739725	LMIS
SRR9108963	g__Bacteroides	0.0014593214155417648	LMIS
SRR9108964	g__Bacteroides	0.004130524576621221	LMIS
SRR9108965	g__Bacteroides	0.014424635332252815	LMIS
SRR9108966	g__Bacteroides	2.4550420425949795e-4	LMIS
SRR9108967	g__Bacteroides	0.0064512202543971706	LMIS
SRR9108968	g__Bacteroides	0.01010313618185645	LMIS
SRR9108969	g__Bacteroides	0.0031305294678099756	LMIS
SRR9108970	g__Bacteroides	0.0019732514799386098	LMIS
SRR9108971	g__Bacteroides	0.0017771957721447948	LMIS
SRR9108972	g__Bacteroides	0.0012449977767896843	LMIS
SRR9292660	g__Bacteroides	0.019648636153490495	LMIS
SRR9292665	g__Bacteroides	0.00489529507750882	LMIS
SRR9292670	g__Bacteroides	0.011856243052982558	LMIS
SRR9292677	g__Bacteroides	0.01328903654485048	LMIS
SRR9292679	g__Bacteroides	0.0052545155993431744	LMIS
SRR9292681	g__Bacteroides	0.015772298767222605	LMIS
SRR9292682	g__Bacteroides	0.05801169590643274	LMIS
